patent_number,date,title,tokens,nltk_pos,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US1677421A,1926-01-11,Louver ventilator,"['Louver', 'ventilator']","[('Louver', 'NNP'), ('ventilator', 'NN')]","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'louver'},1
US1677438A,1924-02-26,"Apparatus for producing meshed sheet metal, flat bars, and hoop iron","['Apparatus', 'for', 'producing', 'meshed', 'sheet', 'metal,', 'flat', 'bars,', 'and', 'hoop', 'iron']","[('Apparatus', 'NNP'), ('for', 'IN'), ('producing', 'VBG'), ('meshed', 'JJ'), ('sheet', 'NN'), ('metal,', 'NNS'), ('flat', 'JJ'), ('bars,', 'NN'), ('and', 'CC'), ('hoop', 'NN'), ('iron', 'NN')]","['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,14,0,0,"{'metal,', 'bars,'}",1
US1677440A,1926-06-07,Process of treating petroleums,"['Process', 'of', 'treating', 'petroleums']","[('Process', 'NN'), ('of', 'IN'), ('treating', 'VBG'), ('petroleums', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'petroleums'},1
US1677451A,1928-07-17,Matic electric inc,"['Matic', 'electric', 'inc']","[('Matic', 'NNP'), ('electric', 'JJ'), ('inc', 'NN')]","['ADJ', 'PROPN', 'PROPN']",[],1,0,3,0,0,{'matic'},1
US1677472A,1926-10-08,Multicolor rotary printing press,"['Multicolor', 'rotary', 'printing', 'press']","[('Multicolor', 'NNP'), ('rotary', 'JJ'), ('printing', 'NN'), ('press', 'NN')]","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'multicolor'},1
US1677477A,1928-07-17,Striping attachment eos knitting machines,"['Striping', 'attachment', 'eos', 'knitting', 'machines']","[('Striping', 'VBG'), ('attachment', 'JJ'), ('eos', 'JJ'), ('knitting', 'NN'), ('machines', 'NNS')]","['VERB', 'NOUN', 'PROPN', 'NOUN', 'NOUN']",['ORG'],1,0,5,0,0,{'eos'},1
US1677479A,1925-09-25,Kafir corn cutting attachment,"['Kafir-corn-cutting', 'attachment']","[('Kafir-corn-cutting', 'NNP'), ('attachment', 'NN')]","['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",['GPE'],1,0,7,0,0,{'kafir'},1
US1677498A,1927-01-11,Apparatus for undercutting pinholes in the center shells of insulators,"['Apparatus', 'for', 'undercutting', 'pinholes', 'in', 'the', 'center', 'shells', 'of', 'insulators']","[('Apparatus', 'NNP'), ('for', 'IN'), ('undercutting', 'VBG'), ('pinholes', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('center', 'NN'), ('shells', 'NNS'), ('of', 'IN'), ('insulators', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],1,0,11,0,0,{'insulators'},1
US1677513A,1925-01-30,Apparatus for beating gold leaf or sheeds of other metal and sucr like,"['Apparatus', 'for', 'beating', 'gold', 'leaf', 'or', 'sheeds', 'of', 'other', 'metal', 'and', 'sucr', 'like']","[('Apparatus', 'NNP'), ('for', 'IN'), ('beating', 'VBG'), ('gold', 'NN'), ('leaf', 'NN'), ('or', 'CC'), ('sheeds', 'NNS'), ('of', 'IN'), ('other', 'JJ'), ('metal', 'NN'), ('and', 'CC'), ('sucr', 'NN'), ('like', 'IN')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'SPACE']",[],1,0,14,0,0,"{'sucr', 'sheeds'}",1
US1677534A,1924-04-20,Metal compound of azo dyestuff and process of making same,"['Metal', 'compound', 'of', 'azo', 'dyestuff', 'and', 'process', 'of', 'making', 'same']","[('Metal', 'NNP'), ('compound', 'NN'), ('of', 'IN'), ('azo', 'JJ'), ('dyestuff', 'NN'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('same', 'JJ')]","['NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'SPACE']",[],1,0,11,0,0,"{'azo', 'dyestuff'}",1
US1677545A,1925-03-27,Halogen derivative of the benzanthrone series and process of making same,"['Halogen', 'derivative', 'of', 'the', 'benzanthrone', 'series', 'and', 'process', 'of', 'making', 'same']","[('Halogen', 'NNP'), ('derivative', 'NN'), ('of', 'IN'), ('the', 'DT'), ('benzanthrone', 'NN'), ('series', 'NN'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('same', 'JJ')]","['PROPN', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'SPACE']",['ORG'],1,0,12,0,0,{'benzanthrone'},1
US1677558A,1926-02-12,Solid diazosalts of ortho aminophenolarylethers,"['Solid', 'diazosalts', 'of', 'ortho-aminophenolarylethers']","[('Solid', 'JJ'), ('diazosalts', 'NNS'), ('of', 'IN'), ('ortho-aminophenolarylethers', 'NNS')]","['ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'SPACE']",[],1,0,7,0,0,"{'diazosalts', 'aminophenolarylethers'}",1
US1677579A,1927-04-30,Means and method of treating crustacea,"['Means', 'and', 'method', 'of', 'treating', 'crustacea']","[('Means', 'NNS'), ('and', 'CC'), ('method', 'NN'), ('of', 'IN'), ('treating', 'VBG'), ('crustacea', 'NN')]","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'crustacea'},1
US1677628A,1927-01-12,Cable connecter for outlet boxes,"['Cable', 'connecter', 'for', 'outlet', 'boxes']","[('Cable', 'JJ'), ('connecter', 'NN'), ('for', 'IN'), ('outlet', 'NN'), ('boxes', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'connecter'},1
US1677725A,1926-11-23,Bagasse handling,"['Bagasse', 'handling']","[('Bagasse', 'NNP'), ('handling', 'NN')]","['PROPN', 'VERB', 'SPACE']",[],1,0,3,0,0,{'bagasse'},1
US1677731A,1925-06-30,Process of working up acid resins obtained from the refining of mineral oil derivatives into neutral bitumens,"['Process', 'of', 'working', 'up', 'acid', 'resins', 'obtained', 'from', 'the', 'refining', 'of', 'mineral', 'oil', 'derivatives', 'into', 'neutral', 'bitumens']","[('Process', 'NN'), ('of', 'IN'), ('working', 'VBG'), ('up', 'RP'), ('acid', 'JJ'), ('resins', 'NNS'), ('obtained', 'VBN'), ('from', 'IN'), ('the', 'DT'), ('refining', 'NN'), ('of', 'IN'), ('mineral', 'JJ'), ('oil', 'NN'), ('derivatives', 'NNS'), ('into', 'IN'), ('neutral', 'JJ'), ('bitumens', 'NNS')]","['PROPN', 'ADP', 'VERB', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,18,0,0,{'bitumens'},1
US1677735A,1924-10-02,"Method of and machine for conditioning sheet articles and of and for applying minor members to sheet articles, such as envelopes, for example","['Method', 'of', 'and', 'machine', 'for', 'conditioning', 'sheet', 'articles', 'and', 'of', 'and', 'for', 'applying', 'minor', 'members', 'to', 'sheet', 'articles,', 'such', 'as', 'envelopes,', 'for', 'example']","[('Method', 'NNP'), ('of', 'IN'), ('and', 'CC'), ('machine', 'NN'), ('for', 'IN'), ('conditioning', 'VBG'), ('sheet', 'NN'), ('articles', 'NNS'), ('and', 'CC'), ('of', 'IN'), ('and', 'CC'), ('for', 'IN'), ('applying', 'VBG'), ('minor', 'JJ'), ('members', 'NNS'), ('to', 'TO'), ('sheet', 'VB'), ('articles,', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('envelopes,', 'NN'), ('for', 'IN'), ('example', 'NN')]","['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'CCONJ', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'SPACE']",[],1,0,26,0,0,"{'articles,', 'envelopes,'}",1
US1677803A,1926-05-10,"Cultivator, weeder, and digger","['Cultivator,', 'weeder,', 'and', 'digger']","[('Cultivator,', 'NNP'), ('weeder,', 'NN'), ('and', 'CC'), ('digger', 'NN')]","['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'SPACE']",[],1,0,7,0,0,"{'weeder,', 'cultivator,'}",1
US1677808A,1925-03-12,Method and means for producing earthenware pipes and products resulting therefrom,"['Method', 'and', 'means', 'for', 'producing', 'earthenware', 'pipes', 'and', 'products', 'resulting', 'therefrom']","[('Method', 'NNP'), ('and', 'CC'), ('means', 'NNS'), ('for', 'IN'), ('producing', 'VBG'), ('earthenware', 'JJ'), ('pipes', 'NNS'), ('and', 'CC'), ('products', 'NNS'), ('resulting', 'VBG'), ('therefrom', 'NN')]","['PROPN', 'CCONJ', 'VERB', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'SPACE']",[],1,0,12,0,0,{'therefrom'},1
US1677817A,1923-01-26,Apparatus for electroplating and the like,"['Apparatus', 'for', 'electroplating', 'and', 'the', 'like']","[('Apparatus', 'NNP'), ('for', 'IN'), ('electroplating', 'VBG'), ('and', 'CC'), ('the', 'DT'), ('like', 'JJ')]","['PROPN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],1,0,7,0,0,{'electroplating'},1
US1677900A,1925-05-06,Method of degasifying radiotubes,"['Method', 'of', 'degasifying', 'radiotubes']","[('Method', 'NNP'), ('of', 'IN'), ('degasifying', 'VBG'), ('radiotubes', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,"{'radiotubes', 'degasifying'}",1
US1677976A,1925-06-22,Method for delactating dairy products,"['Method', 'for', 'delactating', 'dairy', 'products']","[('Method', 'NNP'), ('for', 'IN'), ('delactating', 'VBG'), ('dairy', 'NN'), ('products', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'delactating'},1
US1677977A,1928-03-06,Checker's pad holder,"[""Checker's"", 'pad', 'holder']","[(""Checker's"", 'NNP'), ('pad', 'NN'), ('holder', 'NN')]","['PROPN', 'PART', 'NOUN', 'NOUN', 'SPACE']",['ORG'],1,0,5,0,0,"{""checker's""}",1
US1677986A,1926-04-17,Apparatus for the production of alkali metal cyanides,"['Apparatus', 'for', 'the', 'production', 'of', 'alkali-metal', 'cyanides']","[('Apparatus', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('production', 'NN'), ('of', 'IN'), ('alkali-metal', 'JJ'), ('cyanides', 'NNS')]","['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],1,0,10,0,0,{'cyanides'},1
US1678002A,1927-12-21,"Combined mill conveyer, drier, and classifier","['Combined', 'mill', 'conveyer,', 'drier,', 'and', 'classifier']","[('Combined', 'VBN'), ('mill', 'NN'), ('conveyer,', 'NN'), ('drier,', 'NN'), ('and', 'CC'), ('classifier', 'NN')]","['ADJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'SPACE']",[],1,0,9,0,0,"{'conveyer,', 'drier,'}",1
US1678030A,1927-08-09,Micrometer caliper,"['Micrometer', 'caliper']","[('Micrometer', 'NNP'), ('caliper', 'NN')]","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'caliper'},1
US1678038A,1927-05-09,Method of marking x ray films,"['Method', 'of', 'marking', 'x-ray', 'films']","[('Method', 'NNP'), ('of', 'IN'), ('marking', 'VBG'), ('x-ray', 'JJ'), ('films', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'x'},1
US1678087A,1928-07-24,Assic nob,['Assic-nob'],"[('Assic-nob', 'JJ')]","['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,0,0,{'assic'},1
US1678107A,1922-09-28,"Process of producing light colored and color fast, hard, infusible, and insoluble products of condensation of phenols and aldehydes","['Process', 'of', 'producing', 'light-colored', 'and', 'color-fast,', 'hard,', 'infusible,', 'and', 'insoluble', 'products', 'of', 'condensation', 'of', 'phenols', 'and', 'aldehydes']","[('Process', 'NN'), ('of', 'IN'), ('producing', 'VBG'), ('light-colored', 'JJ'), ('and', 'CC'), ('color-fast,', 'JJ'), ('hard,', 'NN'), ('infusible,', 'NN'), ('and', 'CC'), ('insoluble', 'JJ'), ('products', 'NNS'), ('of', 'IN'), ('condensation', 'NN'), ('of', 'IN'), ('phenols', 'NNS'), ('and', 'CC'), ('aldehydes', 'NNS')]","['PROPN', 'ADP', 'VERB', 'ADJ', 'PUNCT', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'SPACE']",[],1,0,25,0,0,"{'phenols', 'infusible,', 'fast,', 'aldehydes', 'hard,'}",1
US1678117A,1925-04-28,Method of molding albumen containing masses,"['Method', 'of', 'molding', 'albumen-containing', 'masses']","[('Method', 'NNP'), ('of', 'IN'), ('molding', 'VBG'), ('albumen-containing', 'JJ'), ('masses', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'albumen'},1
US1678175A,1927-07-09,Cyclopentenyl substituted aliphatic acids,"['Cyclopentenyl', 'substituted', 'aliphatic', 'acids']","[('Cyclopentenyl', 'NNP'), ('substituted', 'VBD'), ('aliphatic', 'JJ'), ('acids', 'NNS')]","['PROPN', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,5,0,0,"{'cyclopentenyl', 'aliphatic'}",1
US1678287A,1927-08-23,Belt tightener,"['Belt', 'tightener']","[('Belt', 'NNP'), ('tightener', 'NN')]","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'tightener'},1
US1678299A,1922-06-06,Apparatus for treating liquids to remove or recover substances therefrom,"['Apparatus', 'for', 'treating', 'liquids', 'to', 'remove', 'or', 'recover', 'substances', 'therefrom']","[('Apparatus', 'NNP'), ('for', 'IN'), ('treating', 'VBG'), ('liquids', 'NNS'), ('to', 'TO'), ('remove', 'VB'), ('or', 'CC'), ('recover', 'VB'), ('substances', 'NNS'), ('therefrom', 'IN')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'SPACE']",[],1,0,11,0,0,{'therefrom'},1
US1678317A,1926-03-10,Manufacture of easily soluble anaesthetics of the metaaminobenzoic acid ester series,"['Manufacture', 'of', 'easily-soluble', 'anaesthetics', 'of', 'the', 'metaaminobenzoic', 'acid', 'ester', 'series']","[('Manufacture', 'NN'), ('of', 'IN'), ('easily-soluble', 'JJ'), ('anaesthetics', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('metaaminobenzoic', 'NN'), ('acid', 'NN'), ('ester', 'NN'), ('series', 'NN')]","['NOUN', 'ADP', 'ADV', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'SPACE']",[],1,0,13,0,0,{'metaaminobenzoic'},1
US1678381A,1927-01-12,Production of commercial borax from na2o.2b2o3.4h2o,"['Production', 'of', 'commercial', 'borax', 'from', 'na2o.2b2o3.4h2o']","[('Production', 'NN'), ('of', 'IN'), ('commercial', 'JJ'), ('borax', 'NN'), ('from', 'IN'), ('na2o.2b2o3.4h2o', 'NN')]","['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,7,0,0,{'na2o.2b2o3.4h2o'},1
US1678422A,1922-05-13,"Movarle support for electric light, gas, and other purposes","['Movarle', 'support', 'for', 'electric', 'light,', 'gas,', 'and', 'other', 'purposes']","[('Movarle', 'NNP'), ('support', 'NN'), ('for', 'IN'), ('electric', 'JJ'), ('light,', 'NN'), ('gas,', 'NN'), ('and', 'CC'), ('other', 'JJ'), ('purposes', 'NNS')]","['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",['ORG'],1,0,12,0,0,"{'light,', 'gas,', 'movarle'}",1
US1678424A,1926-05-24,Counterthrust pressure motor,"['Counterthrust', 'pressure', 'motor']","[('Counterthrust', 'JJ'), ('pressure', 'NN'), ('motor', 'NN')]","['PROPN', 'NOUN', 'NOUN', 'SPACE']",[],1,0,4,0,0,{'counterthrust'},1
US1678452A,1926-08-13,Annealing box,"['Annealing', 'box']","[('Annealing', 'VBG'), ('box', 'NN')]","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'annealing'},1
US1678519A,1928-07-24,Geobge btjford lynch,"['Geobge', 'btjford', 'lynch']","[('Geobge', 'NNP'), ('btjford', 'NN'), ('lynch', 'NN')]","['PROPN', 'NOUN', 'PROPN']",[],1,0,3,0,0,"{'geobge', 'btjford'}",1
US1678546A,1928-07-24,Obgai t,['Obgai-t'],"[('Obgai-t', 'NN')]","['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,0,0,"{'obgai', 't'}",1
US1678565A,1927-07-07,Method of utilizing air waves for aural kinesitherapy,"['Method', 'of', 'utilizing', 'air', 'waves', 'for', 'aural', 'kinesitherapy']","[('Method', 'NNP'), ('of', 'IN'), ('utilizing', 'VBG'), ('air', 'NN'), ('waves', 'NNS'), ('for', 'IN'), ('aural', 'JJ'), ('kinesitherapy', 'NN')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'SPACE']",[],1,0,9,0,0,{'kinesitherapy'},1
US1678594A,1928-07-24,Method of eosgimtg ibsitlatok caps,"['Method', 'of', 'eosgimtg', 'ibsitlatok', 'caps']","[('Method', 'NNP'), ('of', 'IN'), ('eosgimtg', 'JJ'), ('ibsitlatok', 'NN'), ('caps', 'NNS')]","['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN']",[],1,0,5,0,0,"{'eosgimtg', 'ibsitlatok'}",1
US1678599A,1925-05-28,Azo dyestuffs from 2 3 hydroxynaphthoic acid arylides and process of making the same,"['Azo-dyestuffs', 'from', '2-3-hydroxynaphthoic', 'acid', 'arylides', 'and', 'process', 'of', 'making', 'the', 'same']","[('Azo-dyestuffs', 'NNS'), ('from', 'IN'), ('2-3-hydroxynaphthoic', 'JJ'), ('acid', 'NN'), ('arylides', 'NNS'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('the', 'DT'), ('same', 'JJ')]","['PROPN', 'PUNCT', 'NOUN', 'ADP', 'NUM', 'SYM', 'NUM', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'SPACE']",['CARDINAL'],1,0,18,0,0,"{'dyestuffs', 'azo', 'arylides', 'hydroxynaphthoic'}",1
US1678623A,1923-11-08,Method for preparing pentaerythrite,"['Method', 'for', 'preparing', 'pentaerythrite']","[('Method', 'NNP'), ('for', 'IN'), ('preparing', 'VBG'), ('pentaerythrite', 'NN')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'pentaerythrite'},1
US1678645A,1926-01-14,Belt tightener,"['Belt', 'tightener']","[('Belt', 'NNP'), ('tightener', 'NN')]","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'tightener'},1
US1678657A,1928-07-31,Side gtjabd fob motob vehicles,"['Side', 'gtjabd', 'fob', 'motob', 'vehicles']","[('Side', 'NNP'), ('gtjabd', 'NN'), ('fob', 'NN'), ('motob', 'NN'), ('vehicles', 'NNS')]","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN']",[],1,0,5,0,0,"{'motob', 'gtjabd'}",1
US1678687A,1928-07-31,Apparatus for carbonization,"['Apparatus', 'for', 'carbonization']","[('Apparatus', 'NNP'), ('for', 'IN'), ('carbonization', 'NN')]","['PROPN', 'ADP', 'NOUN']",[],1,0,3,0,0,{'carbonization'},1
US1678714A,1921-01-08,Means for preventing racing of ships' engines,"['Means', 'for', 'preventing', 'racing', 'of', ""ships'"", 'engines']","[('Means', 'NNS'), ('for', 'IN'), ('preventing', 'VBG'), ('racing', 'NN'), ('of', 'IN'), (""ships'"", 'NN'), ('engines', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PART', 'NOUN', 'SPACE']",[],1,0,9,0,0,"{""ships'""}",1
US1678719A,1927-04-13,Method of making esters,"['Method', 'of', 'making', 'esters']","[('Method', 'NNP'), ('of', 'IN'), ('making', 'VBG'), ('esters', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'esters'},1
US1678721A,1924-02-29,Process of recovering combined nitrogen from crude calcium cyanamide,"['Process', 'of', 'recovering', 'combined', 'nitrogen', 'from', 'crude', 'calcium', 'cyanamide']","[('Process', 'NN'), ('of', 'IN'), ('recovering', 'VBG'), ('combined', 'VBN'), ('nitrogen', 'NN'), ('from', 'IN'), ('crude', 'JJ'), ('calcium', 'NN'), ('cyanamide', 'NN')]","['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],1,0,10,0,0,{'cyanamide'},1
US1678767A,1928-07-31,Process of making alkali metal hydroxides,"['Process', 'of', 'making', 'alkali-metal', 'hydroxides']","[('Process', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('alkali-metal', 'JJ'), ('hydroxides', 'NNS')]","['PROPN', 'ADP', 'VERB', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'hydroxides'},1
US1678778A,1925-03-05,"Apparatus for carrying out chemical reactions between gases or vapors, or gases and vapors","['Apparatus', 'for', 'carrying', 'out', 'chemical', 'reactions', 'between', 'gases', 'or', 'vapors,', 'or', 'gases', 'and', 'vapors']","[('Apparatus', 'NNP'), ('for', 'IN'), ('carrying', 'VBG'), ('out', 'RP'), ('chemical', 'JJ'), ('reactions', 'NNS'), ('between', 'IN'), ('gases', 'NNS'), ('or', 'CC'), ('vapors,', 'NN'), ('or', 'CC'), ('gases', 'NNS'), ('and', 'CC'), ('vapors', 'NNS')]","['PROPN', 'ADP', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'SPACE']",[],1,0,16,0,0,"{'vapors,'}",1
US1678863A,1926-10-05,Method for the preburning preparation of fuels,"['Method', 'for', 'the', 'preburning', 'preparation', 'of', 'fuels']","[('Method', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('preburning', 'VBG'), ('preparation', 'NN'), ('of', 'IN'), ('fuels', 'NNS')]","['PROPN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'preburning'},1
US1678928A,1926-03-06,"Apparatus for launching, lowering, and raising boats","['Apparatus', 'for', 'launching,', 'lowering,', 'and', 'raising', 'boats']","[('Apparatus', 'NNP'), ('for', 'IN'), ('launching,', 'JJ'), ('lowering,', 'NN'), ('and', 'CC'), ('raising', 'VBG'), ('boats', 'NNS')]","['PROPN', 'ADP', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,10,0,0,"{'launching,', 'lowering,'}",1
US1678965A,1913-08-26,Frequency multiplier,"['Frequency', 'multiplier']","[('Frequency', 'NN'), ('multiplier', 'NN')]","['PROPN', 'ADJ', 'SPACE']",[],1,0,3,0,0,{'multiplier'},1
US1678978A,1925-08-11,Apparatus for reconditioning felts of paper making machines,"['Apparatus', 'for', 'reconditioning', 'felts', 'of', 'paper-making', 'machines']","[('Apparatus', 'NNP'), ('for', 'IN'), ('reconditioning', 'VBG'), ('felts', 'NNS'), ('of', 'IN'), ('paper-making', 'JJ'), ('machines', 'NNS')]","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],1,0,10,0,0,{'felts'},1
US1678981A,1922-09-07,Aviator's manifolding log,"[""Aviator's"", 'manifolding', 'log']","[(""Aviator's"", 'NNP'), ('manifolding', 'VBG'), ('log', 'NN')]","['PROPN', 'PART', 'NOUN', 'NOUN', 'SPACE']",[],1,0,5,0,0,"{""aviator's"", 'manifolding'}",1
US1679043A,1924-03-21,Auxiliary grooving or facing attachment for fay lathes,"['Auxiliary', 'grooving', 'or', 'facing', 'attachment', 'for', 'fay', 'lathes']","[('Auxiliary', 'JJ'), ('grooving', 'NN'), ('or', 'CC'), ('facing', 'JJ'), ('attachment', 'NN'), ('for', 'IN'), ('fay', 'NN'), ('lathes', 'NNS')]","['ADJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SPACE']",[],1,0,9,0,0,{'lathes'},1
US1679115A,1928-07-31,Alexandeb beenhard dbageb,"['Alexandeb', 'beenhard', 'dbageb']","[('Alexandeb', 'NNP'), ('beenhard', 'NN'), ('dbageb', 'NN')]","['PROPN', 'VERB', 'NOUN']",[],1,0,3,0,0,"{'dbageb', 'alexandeb', 'beenhard'}",1
US1679211A,1921-07-02,Method of sulfonation,"['Method', 'of', 'sulfonation']","[('Method', 'NNP'), ('of', 'IN'), ('sulfonation', 'NN')]","['PROPN', 'ADP', 'NOUN', 'SPACE']",[],1,0,4,0,0,{'sulfonation'},1
US1679241A,1928-07-31,Akd mixing  apparatus,"['Akd', 'mixing-', 'apparatus']","[('Akd', 'NNP'), ('mixing-', 'NN'), ('apparatus', 'NN')]","['PROPN', 'NOUN', 'NOUN']",[],1,0,3,0,0,{'akd'},1
US1679250A,1926-09-15,Urease preparation,"['Urease', 'preparation']","[('Urease', 'NNP'), ('preparation', 'NN')]","['PROPN', 'NOUN', 'SPACE']",['ORG'],1,0,3,0,0,{'urease'},1
US1679261A,1927-05-31,Multigraph type,"['Multigraph', 'type']","[('Multigraph', 'NNP'), ('type', 'NN')]","['PROPN', 'NOUN', 'SPACE']",['ORG'],1,0,3,0,0,{'multigraph'},1
US1679277A,1922-12-07,Indigoid dyestuff,"['Indigoid', 'dyestuff']","[('Indigoid', 'NNP'), ('dyestuff', 'NN')]","['PROPN', 'PROPN', 'SPACE']",[],1,0,3,0,0,"{'indigoid', 'dyestuff'}",1
